UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/03/31T19:51:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,66,46,968.45,0.01,26264,0,220,2.57,2.98,3.34,2.57,2.98,3.34,12,12,603.72,171.17,10.48,0.95,0.64,0.17,2.28,3.0,4.18,2.28,3.0,4.18,13,13,582.05,163.33,16.91,2.32,2.11,0.0,111.90
2025/03/31T19:53:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,65,47,968.35,0.01,26264,0,340,2.47,3.05,4.05,2.47,3.05,4.05,13,13,626.42,174.42,13.6,1.96,1.42,0.44,2.27,2.78,3.64,2.27,2.78,3.64,12,12,576.36,155.61,11.31,1.86,1.42,0.22,105.64
2025/03/31T19:55:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,968.47,0.01,26264,0,460,2.91,3.36,3.46,2.91,3.36,3.46,14,14,660.96,184.93,11.11,1.18,0.23,0.04,3.55,4.23,4.62,3.55,4.23,4.62,18,18,792.9,214.58,21.23,1.45,0.45,0.37,113.75
2025/03/31T19:57:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,64,47,968.14,0.01,26264,0,580,2.76,3.22,3.44,2.76,3.22,3.44,13,13,616.78,173.9,12.25,1.22,0.42,0.19,3.56,4.67,5.53,3.56,4.67,5.53,19,19,787.58,220.95,22.39,2.95,1.0,0.68,119.18
2025/03/31T19:59:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,968.11,0.01,26264,0,700,2.75,2.97,3.39,2.75,2.97,3.39,12,12,616.37,173.66,11.92,0.68,0.51,0.51,3.38,4.21,4.81,3.38,4.21,4.81,18,18,726.78,207.29,17.03,1.72,0.88,0.22,117.12
2025/03/31T20:01:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,968.11,0.01,26264,0,820,2.44,2.89,3.21,2.44,2.89,3.21,12,12,584.42,165.96,10.77,0.91,0.4,0.16,3.02,3.71,3.98,3.02,3.71,3.98,15,15,674.85,192.54,14.59,0.68,0.47,0.0,117.75
2025/03/31T20:03:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,968.2,0.01,26264,0,940,2.73,3.61,4.18,2.73,3.61,4.18,15,15,652.71,183.68,14.54,1.39,0.57,0.57,3.36,4.37,4.8,3.36,4.37,4.8,18,18,767.59,212.12,18.58,1.53,0.8,0.0,121.43
2025/03/31T20:05:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,64,46,968.16,0.01,26264,0,1060,2.27,2.98,2.98,2.27,2.98,2.98,12,12,615.36,178.27,15.78,0.53,0.0,0.0,3.2,3.88,4.95,3.2,3.88,4.95,16,16,699.71,199.42,16.64,2.41,1.27,0.53,125.82
2025/03/31T20:07:43z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,968.14,0.01,25640,0,1180,2.43,3.03,3.55,2.43,3.03,3.55,13,13,619.8,172.27,10.57,1.3,0.83,0.33,2.64,3.34,4.09,2.64,3.34,4.09,14,14,644.62,172.02,14.75,2.48,1.0,0.52,119.62
2025/03/31T20:09:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.23,,26352,0,100,2.54,2.96,3.26,2.54,2.96,3.26,12,12,612.39,173.61,10.8,0.33,0.33,0.33,2.61,3.55,3.98,2.61,3.55,3.98,15,15,651.0,184.86,15.91,2.14,0.82,0.27,
2025/03/31T20:11:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,64,46,968.29,0.01,26264,0,220,2.41,2.81,3.17,2.41,2.81,3.17,12,12,571.83,158.92,9.07,0.76,0.76,0.36,3.36,3.95,4.8,3.36,3.95,4.8,16,16,693.54,199.93,16.23,2.2,1.5,0.18,108.96
2025/03/31T20:13:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,64,47,968.33,0.01,26264,0,340,1.86,2.75,2.96,1.86,2.75,2.96,11,11,504.11,140.53,12.58,1.82,0.58,0.09,2.24,2.69,3.07,2.24,2.69,3.07,11,11,563.29,154.86,11.71,1.02,0.44,0.0,111.04
2025/03/31T20:15:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.23,0.01,26264,0,460,2.43,2.73,2.95,2.43,2.73,2.95,11,11,583.18,158.79,8.73,1.16,0.23,0.0,2.98,3.52,4.05,2.98,3.52,4.05,15,15,691.75,196.83,12.98,1.35,0.65,0.22,113.72
2025/03/31T20:17:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,968.18,0.01,26264,0,580,2.59,3.48,3.83,2.59,3.48,3.83,15,15,645.83,179.9,13.07,2.47,0.9,0.0,3.82,4.44,4.72,3.82,4.44,4.72,18,18,812.68,229.04,17.84,1.07,0.54,0.16,117.81
2025/03/31T20:19:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,64,47,968.22,0.01,26264,0,700,3.07,3.7,3.7,3.07,3.7,3.7,15,15,677.7,192.6,12.85,0.95,0.0,0.0,3.52,3.88,4.78,3.52,3.88,4.78,16,16,756.98,211.36,17.36,1.55,0.93,0.19,119.49
2025/03/31T20:21:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,968.23,0.01,25952,0,820,2.62,3.36,3.52,2.62,3.36,3.52,14,14,614.59,171.55,13.59,1.88,0.26,0.19,2.5,3.29,3.78,2.5,3.29,3.78,14,14,614.02,174.9,16.05,1.26,0.79,0.24,114.73
2025/03/31T20:23:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,64,47,968.11,0.01,26264,0,940,1.66,2.38,2.96,1.66,2.38,2.96,10,10,492.0,140.0,10.25,2.45,0.88,0.02,2.83,3.45,4.75,2.83,3.45,4.75,14,14,620.6,182.75,15.97,2.85,2.02,0.17,113.50
2025/03/31T20:25:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.23,0.01,26264,0,1060,2.52,2.98,3.59,2.52,2.98,3.59,12,12,562.76,163.41,13.78,1.72,0.71,0.43,3.1,4.03,4.33,3.1,4.03,4.33,17,17,702.16,202.05,18.19,1.19,0.48,0.0,112.99
2025/03/31T20:27:23z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.28,0.01,26264,0,1180,2.86,3.55,3.84,2.86,3.55,3.84,15,15,660.52,185.07,15.22,0.81,0.4,0.0,3.0,3.81,4.26,3.0,3.81,4.26,16,16,675.84,195.19,18.79,0.84,0.65,0.19,115.27
2025/03/31T20:29:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,968.25,,26352,0,100,2.56,2.87,3.49,2.56,2.87,3.49,12,12,625.2,178.71,10.51,1.16,0.82,0.51,2.61,3.23,3.82,2.61,3.23,3.82,13,13,612.48,177.3,14.09,1.59,1.0,0.14,
2025/03/31T20:31:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,968.33,0.01,26264,0,220,2.61,3.27,3.51,2.61,3.27,3.51,14,14,611.08,176.41,16.08,1.0,0.31,0.07,2.91,3.48,3.96,2.91,3.48,3.96,15,15,666.48,183.84,17.7,1.02,0.57,0.32,110.45
2025/03/31T20:33:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,968.29,0.01,26264,0,340,2.75,3.23,3.39,2.75,3.23,3.39,13,13,640.74,177.44,11.63,1.16,0.23,0.0,2.73,3.65,4.52,2.73,3.65,4.52,15,15,674.15,189.1,14.02,2.15,1.68,0.25,114.20
2025/03/31T20:35:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,968.25,0.01,26264,0,460,2.89,3.93,4.25,2.89,3.93,4.25,16,16,680.11,188.39,15.53,2.88,0.6,0.25,3.24,3.8,4.68,3.24,3.8,4.68,16,16,687.56,196.0,17.17,2.08,1.05,0.2,116.23
2025/03/31T20:37:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,63,48,968.26,0.01,26264,0,580,2.91,3.78,3.81,2.91,3.78,3.81,16,16,771.41,213.1,15.26,0.79,0.19,0.0,3.9,4.9,5.41,3.9,4.9,5.41,20,20,877.76,245.09,19.43,1.43,0.79,0.17,120.59
2025/03/31T20:39:04z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,62,49,968.28,0.01,26264,0,700,3.51,3.98,4.25,3.51,3.98,4.25,17,17,775.63,222.37,13.75,0.36,0.36,0.22,3.51,3.93,4.3,3.51,3.93,4.3,16,16,782.26,214.82,11.39,1.18,0.37,0.0,118.57
2025/03/31T20:41:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,62,48,968.31,0.01,26264,0,820,2.98,3.47,3.79,2.98,3.47,3.79,14,14,755.17,212.1,14.1,0.78,0.59,0.12,3.83,4.51,4.8,3.83,4.51,4.8,19,19,842.14,237.64,14.17,1.36,0.51,0.0,120.90
2025/03/31T20:43:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,62,48,968.31,0.01,26264,0,940,2.38,2.88,3.38,2.38,2.88,3.38,12,12,615.54,175.54,10.75,1.52,0.66,0.32,3.93,4.69,5.8,3.93,4.69,5.8,20,20,826.83,233.53,20.32,2.66,1.61,0.19,119.59
2025/03/31T20:45:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,62,48,968.32,0.01,26264,0,1060,2.64,3.33,4.17,2.64,3.33,4.17,14,14,671.17,182.17,12.53,2.0,1.34,1.16,3.64,4.03,4.45,3.64,4.03,4.45,17,17,723.93,206.86,14.41,1.1,0.66,0.0,118.95
2025/03/31T20:47:03z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,61,48,968.24,0.01,26264,0,1180,2.4,2.97,3.93,2.4,2.97,3.93,12,12,697.3,195.37,17.72,2.45,1.43,0.42,3.5,4.27,4.41,3.5,4.27,4.41,18,18,759.75,212.86,13.91,1.48,0.18,0.0,118.59
2025/03/31T20:48:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,62,49,968.28,,26352,0,100,2.54,3.33,3.46,2.54,3.33,3.46,14,14,648.65,182.22,14.33,1.67,0.13,0.13,2.91,3.95,4.68,2.91,3.95,4.68,16,16,675.61,192.8,19.64,2.73,1.09,0.0,
2025/03/31T20:50:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,62,47,968.24,0.01,26264,0,220,2.75,3.51,4.54,2.75,3.51,4.54,15,15,682.78,194.95,22.14,2.39,1.31,0.71,3.62,4.2,4.41,3.62,4.2,4.41,17,17,749.46,212.52,18.82,0.7,0.36,0.18,116.01
2025/03/31T20:52:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,61,48,968.25,0.01,26264,0,340,1.89,2.42,3.46,1.89,2.42,3.46,10,10,568.11,157.33,10.75,1.86,1.58,0.81,2.63,3.62,4.17,2.63,3.62,4.17,15,15,632.2,183.37,16.3,2.08,0.97,0.17,116.58
2025/03/31T20:54:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,60,49,968.22,0.01,26264,0,460,2.86,3.46,3.59,2.86,3.46,3.59,14,14,729.96,204.14,11.59,0.89,0.09,0.0,3.64,4.47,5.34,3.64,4.47,5.34,19,19,799.42,224.31,17.9,2.88,1.47,0.32,118.87
2025/03/31T20:56:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,60,48,968.2,0.01,26264,0,580,2.8,3.51,3.83,2.8,3.51,3.83,15,15,688.17,198.71,14.14,1.03,0.42,0.42,3.62,4.74,5.29,3.62,4.74,5.29,20,20,779.22,224.88,17.71,2.4,0.72,0.34,121.16
2025/03/31T20:58:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,61,48,968.32,0.01,26264,0,700,2.68,3.36,3.78,2.68,3.36,3.78,14,14,663.97,187.05,15.93,1.81,0.68,0.22,3.71,4.75,5.88,3.71,4.75,5.88,20,20,796.98,232.62,22.79,2.98,1.86,0.18,120.26
2025/03/31T21:00:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,61,48,968.35,0.01,26264,0,820,2.57,3.09,3.19,2.57,3.09,3.19,13,13,660.21,186.17,10.03,1.21,0.22,0.0,3.85,4.68,5.0,3.85,4.68,5.0,19,19,795.66,230.41,20.78,0.97,0.73,0.0,117.43
2025/03/31T21:02:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,63,47,968.36,0.01,26264,0,940,1.96,2.5,3.11,1.96,2.5,3.11,10,10,516.32,142.5,10.48,2.14,0.73,0.27,2.7,3.82,4.08,2.7,3.82,4.08,16,16,639.75,183.98,18.45,2.83,0.63,0.0,112.48
2025/03/31T21:04:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,64,48,968.19,0.01,26264,0,1060,2.15,2.78,3.07,2.15,2.78,3.07,12,12,571.42,158.27,10.15,1.41,0.37,0.19,3.31,4.1,5.33,3.31,4.1,5.33,17,17,729.36,206.69,21.76,2.41,2.07,0.4,111.04
2025/03/31T21:06:44z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,64,48,968.18,0.01,26264,0,1180,2.64,3.03,3.39,2.64,3.03,3.39,13,13,631.93,174.24,10.98,1.34,0.42,0.25,3.2,4.04,4.57,3.2,4.04,4.57,17,17,706.98,197.04,17.48,1.73,0.79,0.21,113.59
2025/03/31T21:08:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,63,48,968.15,,26352,0,100,2.4,2.89,3.76,2.4,2.89,3.76,12,12,690.93,192.93,13.42,2.09,1.38,0.24,4.07,5.32,6.11,4.07,5.32,6.11,22,22,845.39,245.3,21.11,3.11,1.18,0.18,
2025/03/31T21:10:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,62,49,968.14,0.01,26264,0,220,3.55,4.52,4.58,3.55,4.52,4.58,19,19,817.4,232.73,16.98,1.55,0.0,0.0,4.34,5.18,5.95,4.34,5.18,5.95,22,22,915.64,260.98,17.61,2.25,1.07,0.12,117.00
2025/03/31T21:12:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,62,48,968.33,0.01,26264,0,340,4.14,4.91,5.54,4.14,4.91,5.54,20,20,972.32,272.63,19.35,1.61,1.14,0.23,5.18,5.93,5.93,5.18,5.93,5.93,25,25,1020.7,295.55,21.98,1.02,0.0,0.0,121.72
2025/03/31T21:14:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,61,48,968.08,0.01,26264,0,460,3.51,4.04,4.72,3.51,4.04,4.72,17,17,826.11,235.44,13.72,2.33,1.16,0.28,4.31,5.0,5.66,4.31,5.0,5.66,21,21,916.98,261.54,15.07,1.12,0.83,0.17,121.60
2025/03/31T21:16:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,62,47,968.14,0.01,26264,0,580,3.9,4.91,5.1,3.9,4.91,5.1,20,20,909.72,257.52,21.1,0.45,0.24,0.16,4.75,5.28,6.3,4.75,5.28,6.3,22,22,937.26,270.56,19.74,1.65,1.14,0.7,123.75
2025/03/31T21:18:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,63,48,968.1,0.01,26264,0,700,3.25,3.95,4.54,3.25,3.95,4.54,16,16,724.37,199.25,18.39,2.02,0.75,0.17,4.1,4.72,5.72,4.1,4.72,5.72,20,20,835.19,237.02,20.62,2.07,1.52,0.21,118.72
2025/03/31T21:20:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,968.12,0.01,26264,0,820,3.08,3.71,3.8,3.08,3.71,3.8,15,15,699.25,195.63,15.12,0.66,0.24,0.0,3.29,4.0,4.71,3.29,4.0,4.71,17,17,754.34,205.62,18.34,1.66,1.02,0.0,118.42
2025/03/31T21:22:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.24,0.01,26264,0,940,3.02,3.91,4.2,3.02,3.91,4.2,16,16,743.68,202.11,17.84,1.54,0.39,0.21,3.12,3.92,4.54,3.12,3.92,4.54,16,16,734.75,204.29,17.51,1.34,1.03,0.0,113.59
2025/03/31T21:24:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,968.25,0.01,26264,0,1060,2.81,3.09,3.93,2.81,3.09,3.93,13,13,660.72,178.79,12.31,1.29,1.03,0.24,3.53,4.53,5.59,3.53,4.53,5.59,19,19,833.64,219.76,19.91,2.52,1.57,0.6,112.07
2025/03/31T21:26:25z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.27,0.01,26264,0,1180,2.58,3.15,4.6,2.58,3.15,4.6,13,13,635.2,172.63,14.88,3.1,2.13,1.18,3.21,4.38,4.57,3.21,4.38,4.57,18,18,781.39,212.36,23.0,1.39,0.64,0.02,113.74
2025/03/31T21:28:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,968.3,,26352,0,100,2.71,3.87,4.31,2.71,3.87,4.31,16,16,699.87,192.53,14.53,2.02,0.71,0.36,4.28,4.7,5.49,4.28,4.7,5.49,20,20,797.23,226.14,25.21,2.02,1.09,0.74,
2025/03/31T21:30:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.66,0.01,26264,0,220,2.68,3.51,3.73,2.68,3.51,3.73,15,15,649.42,179.59,18.25,1.25,0.46,0.1,3.3,4.18,5.0,3.3,4.18,5.0,17,17,785.52,215.61,19.7,2.25,1.05,0.27,115.67
2025/03/31T21:32:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.37,0.01,26264,0,340,2.1,2.74,3.07,2.1,2.74,3.07,11,11,560.48,150.74,9.62,1.16,0.38,0.22,3.97,4.65,5.3,3.97,4.65,5.3,19,19,834.3,238.43,18.28,1.03,0.62,0.35,115.71
2025/03/31T21:34:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.4,0.01,26264,0,460,2.66,3.41,4.27,2.66,3.41,4.27,14,14,612.96,176.38,13.11,2.73,1.57,0.45,2.95,3.72,4.17,2.95,3.72,4.17,15,15,646.4,186.38,17.07,1.23,0.65,0.2,111.22
2025/03/31T21:36:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.34,0.01,26264,0,580,3.17,3.76,4.62,3.17,3.76,4.62,16,16,705.0,196.03,14.71,1.79,1.16,0.17,3.37,4.23,5.14,3.37,4.23,5.14,18,18,741.74,210.96,17.65,2.42,1.25,0.49,112.96
2025/03/31T21:38:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,968.41,0.01,26264,0,700,2.3,2.87,2.88,2.3,2.87,2.88,12,12,591.0,162.2,15.47,0.92,0.17,0.0,3.2,3.93,4.29,3.2,3.93,4.29,16,16,721.71,198.0,17.89,1.02,0.57,0.18,108.37
2025/03/31T21:40:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.36,0.01,26264,0,820,2.62,3.31,3.36,2.62,3.31,3.36,14,14,606.1,172.0,10.34,1.74,0.02,0.0,2.81,3.37,4.31,2.81,3.37,4.31,14,14,616.07,176.58,15.54,2.37,1.1,0.86,109.94
2025/03/31T21:42:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,48,968.42,0.01,26264,0,940,2.84,3.38,4.05,2.84,3.38,4.05,14,14,650.89,178.79,14.79,1.95,0.66,0.21,3.29,4.32,4.32,3.29,4.32,4.32,18,18,724.32,208.07,17.71,0.9,0.0,0.0,110.22
2025/03/31T21:44:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,63,48,968.44,0.01,26264,0,1060,2.97,3.59,4.49,2.97,3.59,4.49,15,15,707.19,202.24,18.14,1.8,1.27,0.83,3.66,4.38,5.12,3.66,4.38,5.12,18,18,785.12,222.57,19.71,2.36,0.9,0.66,113.07
2025/03/31T21:46:05z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,64,47,968.45,0.01,26264,0,1180,2.35,2.85,3.82,2.35,2.85,3.82,12,12,642.7,181.43,13.45,1.37,1.37,0.58,3.52,4.5,5.96,3.52,4.5,5.96,19,19,764.04,218.5,19.46,2.96,2.64,0.5,115.44
2025/03/31T21:47:46z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,968.43,,26352,0,100,2.2,3.07,3.73,2.2,3.07,3.73,13,13,572.67,159.38,15.0,2.58,1.04,0.2,2.34,3.18,3.55,2.34,3.18,3.55,13,13,629.11,170.32,15.52,1.23,0.41,0.0,
2025/03/31T21:49:46z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,968.5,0.01,26264,0,220,2.27,3.0,3.29,2.27,3.0,3.29,13,13,550.07,152.85,15.0,1.49,0.34,0.08,2.57,3.71,4.62,2.57,3.71,4.62,15,15,694.02,185.57,17.57,2.8,1.25,0.27,108.28
2025/03/31T21:51:46z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,968.41,0.01,26264,0,340,2.19,2.84,3.23,2.19,2.84,3.23,12,12,544.21,154.28,13.79,1.25,0.67,0.21,3.03,3.47,4.13,3.03,3.47,4.13,14,14,718.55,187.15,13.7,1.88,0.95,0.17,103.68
2025/03/31T21:53:46z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,65,48,968.41,0.01,26264,0,460,2.54,3.16,4.32,2.54,3.16,4.32,13,13,615.96,173.29,15.62,2.62,1.64,0.7,3.17,3.98,4.73,3.17,3.98,4.73,17,17,765.56,208.15,19.1,2.37,1.78,0.0,102.92
